post_id,brand,post_text,post_type,publish_time,likes_count,shares_count,comments_count,reactions_breakdown,hashtags,post_url,crawl_source
827345586104387,phuc_long,"🧋PHÚC LONG MỜI BẠN - TRÀ SỮA 0Đ

Đầu tuần nạp Phúc Long lấy hứng khởi cho cả tuần tỉnh táo nào! Chỉ cần hoá đơn từ 90k (áo dụng cho các món trong danh sách chọn), Phúc Long mời bạn ngay một trong các món size L sau với giá chỉ 0đ, cụ thê:

- Trà Sữa Phúc Long
- Hồng Trà Sữa
- Trà Sữa Lài
- Trà Sữa Sen
- Trà Ô Long Sữa

👉Nhập mã: PHUCLONG55 - Giảm đến 55K và nhiều voucher ưu đãi khác đang chờ đợi.

📍Kênh áp dụng: ShopeeFood
📍Thời gian: Từ 15-16/4/2024

👉Đặt ngay: https://bit.ly/ShopeeFood-PhucLong0D

Số lượng ưu đãi CÓ HẠN, mọi người nhanh tay chốt đơn up mood cả tuần cùng Phúc Long nào!!!

#PhucLong #ShopeeFood #SanDealGiuaThang",photo,2024-04-15T08:44:14.000Z,121,9,17,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0XZ3xpBrzGDgN2eZ8eS4WybEN619koFDJtjBiLgBfeQSExzaWxuavCDPieA51npEql,apify-v3
826834102822202,phuc_long,"☕️Phúc Long không chỉ là điểm đến yêu thích cho những người mê trà mà còn là thiên đường của những tín đồ cà phê với các loại hạt cà phê cao cấp. 

Khi bước vào bất kỳ cửa hàng Phúc Long nào, bạn sẽ ngay lập tức được chào đón bởi sự trưng bày ấn tượng của các sản phẩm cà phê, từ Robusta mạnh mẽ đến Arabica thơm ngon, rồi Culi, King hay Mocha luôn chiếm vị trí trung tâm và được các thực khách Phúc Long ưu ái lựa chọn.

Bạn đã khám phá sự phong phú của dòng sản phẩm cà phê tại Phúc Long chưa nào? ❤️

#phuclong",photo,2024-04-14T12:51:24.000Z,233,2,7,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02Ct87TK1d7mQ4ubG5f2kv6cNVWYapDRGywMF7uZoXf2LgS52dPeKtrerGnQRg1ebXl,apify-v3
826165102889102,phuc_long,"🎟️CHƠI GAME CUỐI TUẦN
5 voucher 50k đang chờ 5 bạn may mắn nhất, chỉ cần cho Phúc Long biết bạn là team:

🧋Team trà sữa
🍑Team trà trái cây

Đừng quên ‘rủ rê’ thêm 2 người bạn san sẻ vía may mắn nhé!

*Game sẽ kết thúc vào ngày 19/4

#phuclong",photo,2024-04-13T11:19:26.000Z,901,91,1013,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02Akc9W6QX8g8ZRsHqf6ZuoApCQWAMJ5fZDmoB2sZ6tttckSB5wuKHQoYPScEZFYful,apify-v3
825369709635308,phuc_long,"🔥Top những nơi tránh nóng xịn nhất lúc này:
.
.
.
.
.
.
Top 1: Phúc Long chứ còn đâu nữa 🧋

Mới đó đã cuối tuần rồi, còn chờ gì mà chưa hội ‘tà tưa’ đi Phúc Long tránh nóng thôi bạn ơi!!!

#phuclong",photo,2024-04-12T04:11:38.000Z,374,7,73,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02BV6ArAdx7GDFDmEi8DgKVrz7W3GPUMVvmkrUZ2Hp1fHtGvN3e5Vz43JagXb2aamil,apify-v3
824302173075395,phuc_long,"🍃Fan của Phúc Long ai mà không mê cái vị thơm lừng hơi chát nhẹ nhàng cùng hậu vị ngọt ngọt đúng chất “gây nghiện” đúng không nào! 

🧋Kể tên 3 món bạn hay order nhất khi đi Phúc Long xem, ai có đam mê giống nhau thì ‘cáp kèo’ đi Phúc Long liền nhé! Biết đâu lại nên duyên!

#phuclong",video,2024-04-10T11:40:18.000Z,406,9,298,,,https://www.facebook.com/phuclongcoffeeandtea/videos/747852337487281/,apify-v3
823602993145313,phuc_long,"Trời thì nóng.
Phúc Long thì ngon…
Ai mời thì uống!

Chọn một ly và rủ ai đó đi Phúc Long liền và luôn nào!

#phuclong",photo,2024-04-09T10:00:22.000Z,644,11,179,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0346YmFgA9kgKC16fkzfm6chzxtgnFyfaR6vNLtd1VYSyBKn7Ce8ihhwzZocw2nJKXl,apify-v3
822310736607872,phuc_long,"🧋Bạn còn nhớ món đầu tiên làm tim bạn “xao xuyến” với Phúc Long chứ?

Giả vờ ‘rủ rê’ ai đó đi Phúc Long thử lại món kỉ niệm nào!!!

#phuclong",photo,2024-04-07T10:25:10.000Z,607,18,341,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02ZbDVYFayKsAaywox5LCMGShrStiHj5Lv1a1JaKQ5nTwBdX726StqzvXZx9gtzYVRl,apify-v3
821102100062069,phuc_long,"🧋CUỐI TUẦN RỒI - PHÚC LONG THÔI NÀO!!!

Đi đâu mà vội mà vàng, trà ngon bánh ngọt mời bạn ghé chơi!
Đừng quên đến Phúc Long hôm nay để tận hưởng ngay ưu đãi giảm 50% cho các món Trà Đào, Trà Sữa Phúc Long, Trà Vải Lài khi mua bất kì món BÁ TƯỚC HOÀNG GIA bạn nha!!!

#phuclong",photo,2024-04-05T11:29:36.000Z,493,7,84,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02f2qHqxmeKEsKzmRm9xMPTD5MENm5eHKoVzoyGdzDsHMFjAw1aRo5uKnnpDcZAZngl,apify-v3
820520543453558,phuc_long,"🌺MÓN PHẢI THỬ: SỮA CHUA BÁ TƯỚC LỰU ĐỎ

Bá Tước Sữa Chua Lựu Đỏ với kết cấu sánh mịn khi kết hợp Earl Grey cùng sữa chua, một phiên bản mát lạnh thơm lừng hương lựu đỏ, độ chua vừa phải mà đặc biệt là vẫn giữ được vị trà Bá Tước đậm đà. 

Một món uống vừa cân bằng về vị vừa đảm bảo về mặt healthy, hôm nay ngày đẹp, có ai đã mời chị em mình món ngon này chưa nào!!!

#phuclong #batuochoanggia",photo,2024-04-04T12:16:29.000Z,252,3,39,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0W5RxhJ9gRN6uBJUE8ag2STFYzWUaJeps9Rf2HEA7oNhYswtGaEBHEh9mrkJZ4o5Ql,apify-v3
819697796869166,phuc_long,"🧋SIÊU DEAL PHÚC LONG - MUA 1 TẶNG 1

Chào tháng 4, Phúc Long tung deal khủng mời bạn 01 món size L khi mua bất kì một trong các món sau:

- Trà Sữa Bá Tước
- Hồng Trà Sữa
- Trà Nhãn Sen
- Trà Sữa Phúc Long
- Trà Oolong Sữa
- Trà Vải Lài

👉Nhập mã: PL50 - Giảm đến 50K và nhiều voucher ưu đãi khác đang chờ đợi.
Deal quá là hời, còn chờ gì mà chưa order ngay nào!!!

📍Kênh áp dụng: ShopeeFood
📍Thời gian: Từ 3-4/4/2024

👉Đặt ngay: https://bit.ly/ShopeeFoodxPhucLong1D
*Số lượng có hạn, chốt đơn ngay thôi!

#PhucLong #ShopeeFood #ShopeeFood0404 #KhaoVanMonNgon",photo,2024-04-03T03:07:13.000Z,995,70,503,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0BAdkd8zCeRxtqaasnDqcvZBrX6LVPa6SDKSJ3JnC3eZnodMjwP8EFxz87iRpdnxol,apify-v3
819266696912276,phuc_long,"🧋PHÚC LONG TẶNG BẠN - TOPPING GIÒN TAN!

🥤Giải nhiệt mùa hè, Phúc Long tặng Topping nè cả nhà ơi! Chỉ trong 3 ngày, khi mua ly nước size L bất kỳ, Phúc Long tặng bạn ngay 1 trong 3 loại thạch topping dai giòn trứ danh gồm: Nha đam, Konjac, Dừa sợi.

📍Thời gian: Từ 03 - 05.04.2024
📍Kênh áp dụng: mua trực tiếp tại cửa hàng

Còn chờ gì mà chưa ""rủ rê"" đồng đội đi Phúc Long ngay nào!!!

📍Lưu ý:
- Chương trình có thể kết thúc sớm nếu hết topping.
- Không áp dụng đồng thời với các chương trình khuyến mãi khác.

#phuclong",photo,2024-04-02T12:00:20.000Z,970,41,393,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0BtF437uEWoxr5JbY9DC9JqEYvXkgikE6RXjH7FPBwRWZZYXyy57jttfeQAkEkQvBl,apify-v3
817450403760572,phuc_long,"😎🏖️ ĐẠI TIỆC V.I.P LẦN ĐẦU TIÊN GIỮA BIỂN

⏰ Thời gian: từ 19h ngày 01/04/2024.
📌 Địa điểm: Phúc Long Hạ Long - 88 Hạ Long, Quảng Ninh.

🥳 Nối tiếp 2 đại tiệc VIP, Phúc Long mời bạn đăng ký tham gia Đại Tiệc VIP cực kì đặc biệt, lần đầu tiên tổ chức giữa Vịnh Hạ Long. 
🤫 Vì đây là sự kiện giới hạn khách mời, bạn cần yêu cầu anh Long đồng ý cho bạn đăng kí tham gia bằng cách comment & tag ngay 1 người bạn đi kèm. Vé mời có giá trị cho 2 khách.

🫰Yêu cầu:
- Chịu được tốc độ cao khi tham gia bằng tàu cao tốc hoặc Rồng để di chuyển đến cửa hàng Phúc Long Hạ Long.
- Có khả năng lặn sâu nếu chọn phương thức di chuyển bằng tàu ngầm hoặc Rồng Nước.
🐉 Vé mời tham dự và di chuyển hoàn toàn miễn phí.

🎁 Rất nhiều giải thưởng cực kì hấp dẫn bao gồm:
- Miễn phí chuyên chở bằng Rồng toàn quốc đến Phúc Long Hạ Long trọn đời.
- 1 năm miễn phí dịch vụ giao hàng siêu tốc 5ph bằng Rồng toàn quốc.
- Máy gắp trứng Rồng giá trị tương đương vàng 24K.

👉 Nhanh tay đăng ký tham gia ngay hôm nay thôi. Số lượng giới hạn chỉ dành cho 600 khách hàng may mắn và nhanh tay nhất thôi đó.
🔖 Đặc biệt, 10 khách hàng không được mời dự tiệc sẽ được bù đắp bằng 1 voucher Phúc Long trị giá 100,000đ.
#phuclong #vipparty #phuclonghalong",photo,2024-03-31T00:55:56.000Z,510,15,270,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02nL2GDJNKkK4k3Rc12rnV8QSnN7T2AqENCnqJpWKNkyjgnBDuoG5Mv3TxwpG3Hycnl,apify-v3
816890570483222,phuc_long,"🌺TRÀ BÁ TƯỚC NÓI GÌ VỀ BẠN?

Bói trà xuất hiện và phát triển của văn hóa uống trà tại các quốc gia vùng Trung Âu, hình thức bói trà cũng có nhiều biến thể. Hãy cùng Phúc Long “bói vui” với các món Earl Grey trong BST BÁ TƯỚC HOÀNG GIA để xem thông điệp mà Trà Bá Tước gửi đến bạn là gì nhé!

👉Bước 1: Hít một hơi thật sâu và thở ra thật nhẹ nhàng
👉Bước 2: Tên món trà nào xuất hiện đầu tiên trong suy nghĩ của bạn?
👉Bước 3: Xem ngay kết quả bên dưới👇

#phuclong #batuochoanggia",photo,2024-03-30T04:13:13.000Z,294,9,33,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0KQeTiypeH57iHuvq2K6bTK7qfgjy4LsUU2jFcQc3afbG428BYH12FF1U4YGLmMwyl,apify-v3
815761530596126,phuc_long,"💁PHÚC LONG HAI BÀ TRƯNG (TP.HCM) XIN CHÀO!

Đối diện chợ Tân Định nhộn nhịp, có một cửa hàng 'siêu to khổng lồ' của Phúc Long vừa xuất hiện, đó chính là Phúc Long Hai Bà Trưng (Quận 3). Để chào đón sự xuất hiện của thành viên mới, Phúc Long mang đến một chương trình SIÊU KHUYẾN MÃI cho mọi người đây, cụ thể:

🧋Tặng 01 ly Trà Sữa Phúc Long/Trà Đào/Trà Vải Lài (size L) khi mua 01 ly nước size L bất kì (trong ngày 29/03)
🧋Với mỗi hoá đơn từ 120.000đ, khách hàng được tham gia chương trình Vòng xoay may mắn để có cơ hội nhận được các phần quà gồm:

- 01 năm uống Phúc Long miễn phí
- 06 tháng uống Phúc Long miễn phí
- 03 tháng uống Phúc Long miễn phí
- Bình nước lá trà
- Ly giữ nhiệt Elemental
- Ly thỏ ngọc/tuần lộc
- Bình giữ nhiệt
- Túi canvas

📍Thời gian áp dụng: Từ 29 - 31/3/2024
📍Địa chỉ: Số 349 - 351 - 353 Hai Bà Trưng, P. Võ Thị Sáu, Quận 3, TP.HCM
📍Lưu ý: Chương trình sẽ kết thúc sớm khi hết quà tặng

🤩 Còn chờ gì mà chưa lên kèo đi Phúc Long Hai Bà Trưng check-in ngay nào!!!
#phuclong #PhucLongHaiBaTrung #GrandOpening",photo,2024-03-28T12:30:09.000Z,1766,54,763,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid05Np74hY852ZuRqNwmak1qeAVMvpKyXt8W73TDWqFq8zfVVnax6ijU6AcGCcwVWzcl,apify-v3
815712360601043,phuc_long,"🔥GIẢI THƯỞNG UỐNG PHÚC LONG MIỄN PHÍ 1 NĂM TẠI TP.HCM ĐÃ CÓ CHỦ NHÂN🔥

Trực tiếp từ góc đường Hai Bà Trưng – Trần Quốc Toản, buổi Đại Tiệc VIP đầu tiên của Phúc Long ở TP.Hồ Chí Minh đang diễn ra vô cùng sôi nổi, đặc biệt giải thưởng MIỄN PHÍ PHÚC LONG 1 NĂM đã có chủ nhân mới!

Nếu bạn đang có mặt tại Phúc Long Hai Bà Trưng và nhận quà thì đừng ngần ngại check-in ngay nhé!

Và cũng đừng quên cái hẹn với chương trình SIÊU ƯU ĐÃI MỪNG KHAI TRƯƠNG cửa hàng ‘siêu to khổng lồ’ của Phúc Long diễn ra từ 29 – 31.03.2024  

📌Địa chỉ: 349 – 351 – 353 Hai Bà Trưng, P.Võ Thị Sáu, Quận 3, Tp.HCM

#phuclong #phuclonghaibatrung",photo,2024-03-28T10:43:21.000Z,836,9,368,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02mU7YGgTKUz9ES13MbEsxBtWQBzV6ywCGC3CWGHvKVLosxfBNzCFQuKXKwBBDgyWtl,apify-v3
814355970736682,phuc_long,"🌟 PHÚC LONG SẴN SÀNG CHÀO ĐÓN NHỮNG KHÁCH MỜI MAY MẮN NHẤT NGÀY 28.03🌟

📧Trong số hơn 4000 đăng ký, 200 vị khách may mắn đã được chọn để tham gia Đại tiệc VIP - một sự kiện quan trọng mừng khai trương Phúc Long Hai Bà Trưng tại Hồ Chí Minh. Thư mời đã tìm đến tay bạn, và Phúc Long nóng lòng chào đón những người bạn đặc biệt này vào ngày 28/03 này!

Nếu bạn chưa may mắn lần này thì cũng đừng lo, vì Phúc Long sẽ ưu tiên gửi thông tin tham gia bữa tiệc VIP tiếp theo đến bạn. 

🔥Và cũng đừng quên không khí ngập tràn niềm vui cùng nhiều phần quà hấp dẫn đang chờ đón bạn tại sự kiện SIÊU KHAI TRƯƠNG vào ngày 29/03. Hãy đến và cùng Phúc Long tận hưởng một ngày không thể nào quên bạn nhé!

📍Địa chỉ: 349 – 351 – 353 Hai Bà Trưng, P. Võ Thị Sáu, Quận 3, Tp.HCM

#PhucLongHaiBaTrung #DaitiecVIP #GrandOpening",photo,2024-03-26T07:30:22.000Z,394,4,119,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02PVCDyW3DrjTwnniW3Do7R4zu9DLv449KerBng5Rqa5FU9oicqaso2g1TrHAsgu99l,apify-v3
813129167526029,phuc_long,"💁‍♂️PHÚC LONG VIET TOWER HÀ NỘI XIN CHÀO!

Phố Thái Hà đã nhộn nhịp nay càng rộn ràng hơn nữa bởi sự xuất hiện của cửa hàng Phúc Long mới toanh. Để chào đón sự kiện này, Phúc Long mang đến rất nhiều ưu đãi hấp dẫn trong SỰ KIỆN KHAI TRƯƠNG, cụ thể:

🧋Từ 25 đến 27/3/2024:
- Tặng 01 ly Trà sữa Phúc Long (size L) khi mua 1 ly nước bất kì (size L) cho 100 khách hàng đầu tiên, chỉ trong ngày 25/3/2024.
- Tham gia 'Vòng xoay may mắn' 100% trúng thưởng khi mua hoá đơn từ 120,000đ gồm:
*01 năm uống Phúc Long miễn phí
*06 tháng uống Phúc Long miễn phí
*03 tháng uống Phúc Long miễn phí
*Bình nước lá trà
*Móc khoá Phúc Long
*Giá đỡ điện thoại
*Ly thỏ ngọc/tuần lộc
*Đế lót ly Phúc Long
*Ly giữ nhiệt Elemental

📍Thời gian áp dụng: Từ 25 - 27/3/2024
📍Địa chỉ: Số 1, phố Thái Hà, P.Trung Liệt, Q.Đống Đa, Hà Nội
📍Lưu ý: Chương trình sẽ kết thúc sớm khi hết quà tặng

🤩 Quá nhiều quà tặng, quá nhiều ưu đãi, còn chờ gì mà chưa chuẩn bị đi Phúc Long ngay nào!!!

#phuclong #phuclongviettower #GrandOpening",photo,2024-03-24T11:59:23.000Z,597,11,190,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0Fe1RMEqqgeg8PNNUTJzEt8jyosQCJUN6Ex6rqPeTASb4sYbhmhrDNQcxSeytkEJ2l,apify-v3
813027977536148,phuc_long,"🔥CÓ GÌ HOT TẠI PHỐ THÁI HÀ?

🤩 Ngay lúc này, tại Phúc Long Viet Tower, đại tiệc VIP đặc biệt đang diễn ra, trà ngon bánh ngọt miễn phí, 1 năm uống Phúc Long miễn phí cùng hàng loạt hoạt động hấp dẫn đang chờ đón các khách mời VIP đã đăng kí tham dự. 

Bạn có đang ở đại tiệc VIP Phúc Long Viet Tower không? Cùng check in nào🧋

Bên cạnh đó, đừng bỏ lỡ chương trình mừng khai trương Phúc Long Viet Tower với vô vàn ưu đãi đang chờ đón mọi khách hàng vào NGÀY MAI (25/3)!!! Thông tin chi tiết được cập nhật vào tối nay 🫰

📌Địa chỉ: Tầng 1, toà nhà Viet Tower - số 1, phố Thái Hà, p.Trung Liệt, Đống Đa, Hà Nội

#phuclong #phuclongviettower",photo,2024-03-24T08:22:25.000Z,402,250,105,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02W1cCpyqQViMvkmk7LLkRU3YEJZoKUqsNx3Y86zrANHz3tZduEMeyTV6D35Vt2sjDl,apify-v3
812469170925362,phuc_long,"🕹THỬ THÁCH CÙNG BÁ TƯỚC HOÀNG GIA

👉Gợi ý câu trả lời nằm trên fanpage Phúc Long 
👉Phần quà voucher 50k sẽ dành cho 5 bạn có câu trả lời đúng và được lựa chọn ngẫu nhiên
👉Đừng quên rủ rê thêm 2 người bạn chia 'vía' may mắn nhé!
*Mini Game sẽ kết thúc vào ngày 31/3

#phuclong #batuochoanggia",photo,2024-03-23T12:29:50.000Z,553,113,620,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02xvf4dv1vcXARER8d78imWi3XbkXfSy9bsj4WYsiXjHEpEtARZSVoPQ55n5gtQqV6l,apify-v3
811730150999264,phuc_long,"🧋Mỗi khi thấy đuối quá đi.
Cầm ly BÁ TƯỚC nhâm nhi… đỡ liền.🌸
 
Cuối tuần đến rồi, ai chuẩn bị đi chill ở Phúc Long điểm danh nào!

#phuclong #batuochoanggia",photo,2024-03-22T10:00:31.000Z,286,7,22,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02qF5ao2hSs4VUhpNiXSfVT4odn1R2MBwRAVx2S96zRtrXr2jEuuW3GdN1n7K2WdyFl,apify-v3
810561311116148,phuc_long,"🌺ĐỌC VỊ TRÀ BÁ TƯỚC QUA MÀU SẮC

Nhiệt độ là yếu tố quan trọng để một ly Trà Bá Tước có chuẩn vị hay không. Nhiệt độ quá cao, trà sẽ mất đi cấu trúc vốn có hay nhiệt độ chưa đủ, hương thơm của trà không thể bung tỏa.🌡️

Phúc Long trân trọng từng nấc thang nhiệt độ khi pha chế, trà Bá Tước được pha chính xác từ 90 đến 95 độ C để tạo nên sắc độ đúng chuẩn và mang đến thức uống đậm vị, ngát hương.🌸

#phuclong #batuochoanggia",photo,2024-03-20T12:06:25.000Z,242,6,17,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid04sKu9DQ5FQ5ATYMUxjF2sqYuXAT2MSky9HAsUteWU14W5PzBxQiBFnyzfq89n6bfl,apify-v3
810415874464025,phuc_long,"🔥ĐẠI TIỆC V.I.P CHỈ CÓ TẠI PHÚC LONG HAI BÀ TRƯNG

Thỏa sức thưởng thức trà, bánh ngọt cùng CƠ HỘI UỐNG PHÚC LONG MIỄN PHÍ 1 NĂM và bộ quà tặng ĐẶC BIỆT đang chờ những khách mời V.I.P trong đại tiệc tại Phúc Long Hai Bà Trưng Quận 3 – Tp.HCM

⏰ Thời gian: từ 17h và từ 19h30 ngày 28/03/2024.
📌 Địa điểm: Phúc Long 349 - 351 - 353 Hai Bà Trưng, P. Võ Thị Sáu, Q.3, HCM.
📌Lưu ý: Đây là sự kiện giới hạn khách mời, bạn cần đăng kí trước khi tham gia, link đăng ký: https://bit.ly/3vhBQtE

Nhanh tay đăng ký tham gia ngay nào!!!
#phuclong #grandopening #phuclonghaibatrung",photo,2024-03-20T06:33:13.000Z,594,36,397,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02Nvedu78PCgBS56VT2QMYsCVSp7gjzy7YfSWNSQmSrXaW3iPu6KFzxXG3DrBA24oCl,apify-v3
809903501181929,phuc_long,"🧋MÓN TRÀ CỦA HOÀNG GIA

Earl Grey là món không thể thiếu trong những buổi thưởng trà đậm chất Hoàng Gia. Trà được hãm cùng nước sôi đúng 95 độ trong vài phút để giữ được hương thơm và dậy lên vị bơ đậu phộng đặc trưng. 

Trà sữa Bá Tước đậm vị đi kèm một chiếc bánh Croissant thơm lừng là đúng chuẩn Quý Tộc Châu Âu rồi đó nha. Có ai mời bạn món siêu ngon này của Phúc Long chưa nào!!!

#phuclong #batuochoanggia",photo,2024-03-19T10:30:11.000Z,303,3,50,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0sC1C5ozaEMxn4ggnrpRaCYkQaqKtsdevFxy6xiXBwStEHnnjEtvdues8SG7j1Cbpl,apify-v3
808631077975838,phuc_long,"🕹MINI GAME CUỐI TUẦN
Tìm trà BÁ TƯỚC HOÀNG GIA nhận ngay voucher 50k

👉Nhanh tay lẹ mắt chụp màn hình khoảng khắc xuất hiện của trà Earl Grey làm nên món BÁ TƯỚC HOÀNG GIA siêu ngon của Phúc Long
👉5 voucher 50k sẽ dành cho 5 bạn may mắn nhất được chọn ngẫu nhiên
👉Đừng quên rủ rê thêm 2 người bạn chia 'vía' may mắn nhé!

*Mini Game sẽ kết thúc vào ngày 22/3

#phuclong #batuochoanggia",video,2024-03-17T10:54:57.000Z,276,33,386,,,https://www.facebook.com/phuclongcoffeeandtea/videos/1861576147624168/,apify-v3
807860788052867,phuc_long,"🌺TRÀ BÁ TƯỚC LỰU ĐỎ

Chua đầu lưỡi ngọt hậu vị mà lại cực thơm trà Earl Grey, thêm topping nha đam mát lạnh và bông hoa hibiscus giòn giòn. Chả trách sao mà Trà Bá Tước Lựu Đỏ đang được dân ghiền trà đặc biệt là Fan Phúc Long săn lùng như thế! 

Bạn đã thử món mới trong bộ sưu tập BÁ TƯỚC HOÀNG GIA chưa nào!

#phuclong #batuochoanggia",photo,2024-03-16T04:40:05.000Z,296,7,77,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0JYQjdkeKEK8hKQZGQNKCpU7AvzEJj5Z1xmn9YfyZAmquontmM4sjuvf1BRM7ejKyl,apify-v3
806715004834112,phuc_long,"Hôm nay ai đã ‘săn lùng’ thành công chiếc ly Phúc Long phiên bản siêu chất này thì khoe ngay cho mọi người trầm trồ nào! Nếu bạn chưa có em nó thì cũng đừng lo, cứ đến Phúc Long cuối tuần này nhé 😉

Danh sách cửa hàng để bạn săn ly👇👇👇

*Lưu y: Số lượng ly có hạn, chương trình có thể kết thúc sớm hơn nếu hết quà tặng.

#phuclong #batuochoanggia",photo,2024-03-14T10:25:31.000Z,763,17,563,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid095dT3M6pAqciCyuecytjMdwYFeZWA3UkiN1HyTquZdpjBS333eWMgvf88pzADBLjl,apify-v3
805991404906472,phuc_long,"🎁QUÀ XỊN THÁNG 3 DÀNH RIÊNG FAN PHÚC LONG NHA!

Chỉ trong tháng này, khi mua bất kì 2 món size L thuộc bộ sưu tập BÁ TƯỚC HOÀNG GIA bạn sẽ được tặng ngay 01 ly thủy tinh Phúc Long phiên bản giới hạn. Các món áp dụng gồm:

🧋Trà Bá Tước Lựu Đỏ
🧋Trà Sữa Bá Tước
🧋Sữa Chua Bá Tước Lựu Đỏ

📍Thời gian: Từ 14/3 – 31/3/2024
📍Áp dụng: Mua trực tiếp tại cửa hàng

*Số lượng quà tặng có giới hạn, chương trình có thể kết thúc sớm hơn dự kiến.
*Danh sách cửa hàng áp dụng👇

Tranh thủ lên kèo đi Phúc Long ngay bây giờ nào bạn ơi!!!

#phuclong #batuochoanggia",photo,2024-03-13T04:36:41.000Z,4194,190,3238,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0ehPsB7KvVrpwbZrgGxPUm7mRTXmFUy1EmcqCr6L4ZbhHuZrLV7ucpUwof3MUM3BGl,apify-v3
804296968409249,phuc_long,"🌸MINI GAME CUỐI TUẦN
Món nào trong Bộ Sưu Tập BÁ TƯỚC HOÀNG GIA mà bạn đang đắm đuối?

👉Chọn món mà bạn đang 'mê'
👉Rủ rê thêm 2 người bạn cùng tham gia

5 voucher Phúc Long 50k sẽ thuộc về 5 bạn may mắn nhất! Quá dễ đúng không nào, còn chờ gì mà không tham gia ngay thôi!!!

*Mini game kết thúc vào ngày 15/3

#phuclong #batuochoanggia",video,2024-03-10T10:31:15.000Z,628,54,430,,,https://www.facebook.com/phuclongcoffeeandtea/videos/376297008496142/,apify-v3
803724398466506,phuc_long,"🧋PHẢI THỬ THÁNG NÀY: TRÀ SỮA BÁ TƯỚC

Trà Sữa Bá Tước trong Bộ sưu tập Bá Tước Hoàng Gia nhất định là món bạn phải thử nhé! Vị béo nhẹ của Earl Grey kết hợp cùng vị ngọt của sữa tạo nên hương vị vô cùng hoà quyện. Đặc biệt chính là kĩ thuật đánh bọt siêu mịn vô cùng bắt mắt, vừa ngon vừa mang nét thư thái đậm chất hoàng gia châu Âu.

Còn chờ gì mà cuối tuần này chưa lên kèo đi Phúc Long thử ngay món ngon nào!!!

#phuclong #batuochoanggia",photo,2024-03-09T10:41:03.000Z,440,11,117,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid02z36EVVJxMB2YGitKyrZhLkiKWoRWsdyBNedSkPenPC9v5d5m4EiP4CSd4daV3Td8l,apify-v3
802878691884410,phuc_long,"🌸MÓN QUÀ Ý NGHĨA NHẤT NGÀY 8/3

Đừng nghĩ chị em phụ nữ phức tạp, đôi khi chỉ là sự quan tâm, để ý nhỏ thôi, như là đang uể oải mà được ai đó mời ngay một ly Trà sữa Bá Tước, Trà Bá Tước Lựu Đỏ hay Sữa Chua Bá Tước Lựu Đỏ đậm đà là đủ vui cả ngày rồi đó!

Quốc Tế Phụ Nữ 8/3 đã sẵn sàng, đã đến lúc các anh thể hiện rồi đấy! 😘

#phuclong #batuochoanggia #happywomensday",photo,2024-03-08T02:19:52.000Z,404,4,32,,,https://www.facebook.com/phuclongcoffeeandtea/posts/pfbid0X8G6vBY9XKcQHaTp9KgoiS5hAQCakLmyiWABiJEWVpjHdwbpRc1zggH9dH5FMV66l,apify-v3
